fecha,departamento
29/11/2010,RISARALDA
29/11/2010,ANTIOQUIA
29/11/2010,QUINDIO
29/11/2010,VALLE DEL CAUCA
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,NORTE DE SANTANDER
29/11/2010,ANTIOQUIA
29/11/2010,ATLANTICO
29/11/2010,VALLE DEL CAUCA
29/11/2010,HUILA
29/11/2010,ANTIOQUIA
29/11/2010,SANTANDER
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,VALLE DEL CAUCA
29/11/2010,QUINDIO
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,CALDAS
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,CUNDINAMARCA
29/11/2010,CALDAS
29/11/2010,SANTANDER
29/11/2010,ANTIOQUIA
29/11/2010,BOLIVAR
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,RISARALDA
29/11/2010,META
29/11/2010,BOLIVAR
29/11/2010,ANTIOQUIA
29/11/2010,CUNDINAMARCA
29/11/2010,CUNDINAMARCA
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,NORTE DE SANTANDER
29/11/2010,VALLE DEL CAUCA
29/11/2010,SANTANDER
29/11/2010,BOLIVAR
29/11/2010,CALDAS
29/11/2010,NARINO
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,LA GUAJIRA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,BOLIVAR
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,LA GUAJIRA
29/11/2010,ANTIOQUIA
29/11/2010,TOLIMA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,BOYACA
29/11/2010,HUILA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,SANTANDER
29/11/2010,HUILA
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,ATLANTICO
29/11/2010,SANTANDER
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,NARINO
29/11/2010,ATLANTICO
29/11/2010,VALLE DEL CAUCA
29/11/2010,CUNDINAMARCA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,HUILA
29/11/2010,ANTIOQUIA
29/11/2010,BOYACA
29/11/2010,BOGOTA D. C.
29/11/2010,BOYACA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,BOGOTA D. C.
29/11/2010,MAGDALENA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,CALDAS
29/11/2010,BOGOTA D. C.
29/11/2010,CASANARE
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,ANTIOQUIA
29/11/2010,BOGOTA D. C.
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,BOYACA
29/11/2010,BOLIVAR
29/11/2010,ANTIOQUIA
29/11/2010,BOLIVAR
29/11/2010,ANTIOQUIA
29/11/2010,BOLIVAR
29/11/2010,VALLE DEL CAUCA
29/11/2010,SANTANDER
29/11/2010,VALLE DEL CAUCA
29/11/2010,ANTIOQUIA
29/11/2010,VALLE DEL CAUCA
29/11/2010,QUINDIO
29/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CESAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,QUINDIO
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,TOLIMA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,MAGDALENA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,NARINO
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,QUINDIO
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CASANARE
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,NARINO
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,CALDAS
30/11/2010,NARINO
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,TOLIMA
30/11/2010,SANTANDER
30/11/2010,ANTIOQUIA
30/11/2010,CALDAS
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,QUINDIO
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,LA GUAJIRA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,NARINO
30/11/2010,TOLIMA
30/11/2010,BOGOTA D. C.
30/11/2010,CUNDINAMARCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,SANTANDER
30/11/2010,BOGOTA D. C.
30/11/2010,CASANARE
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,META
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CALDAS
30/11/2010,BOLIVAR
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,QUINDIO
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,BOGOTA D. C.
30/11/2010,ARAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,CUNDINAMARCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,CALDAS
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOLIVAR
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,BOLIVAR
30/11/2010,BOGOTA D. C.
30/11/2010,CALDAS
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,HUILA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ATLANTICO
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOYACA
30/11/2010,BOYACA
30/11/2010,SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,SANTANDER
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,QUINDIO
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,META
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,RISARALDA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,MAGDALENA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,RISARALDA
30/11/2010,VALLE DEL CAUCA
30/11/2010,TOLIMA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,CALDAS
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,HUILA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,CESAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ATLANTICO
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,CUNDINAMARCA
30/11/2010,CUNDINAMARCA
30/11/2010,QUINDIO
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,BOLIVAR
30/11/2010,ATLANTICO
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,NORTE DE SANTANDER
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,SUCRE
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,SANTANDER
30/11/2010,QUINDIO
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,QUINDIO
30/11/2010,TOLIMA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,SANTANDER
30/11/2010,CALDAS
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,NORTE DE SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,SANTANDER
30/11/2010,QUINDIO
30/11/2010,QUINDIO
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CAQUETA
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,BOYACA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,TOLIMA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,NORTE DE SANTANDER
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,TOLIMA
30/11/2010,VALLE DEL CAUCA
30/11/2010,RISARALDA
30/11/2010,SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,META
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,ATLANTICO
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,CALDAS
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,TOLIMA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,BOLIVAR
30/11/2010,NARINO
30/11/2010,SANTANDER
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,TOLIMA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ATLANTICO
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,NARINO
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,HUILA
30/11/2010,BOGOTA D. C.
30/11/2010,RISARALDA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOLIVAR
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ATLANTICO
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,ATLANTICO
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,CUNDINAMARCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,SANTANDER
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,GUAVIARE
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOLIVAR
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,HUILA
30/11/2010,ANTIOQUIA
30/11/2010,RISARALDA
30/11/2010,VALLE DEL CAUCA
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,CALDAS
30/11/2010,BOGOTA D. C.
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,ANTIOQUIA
30/11/2010,BOGOTA D. C.
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,SANTANDER
30/11/2010,BOYACA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,VALLE DEL CAUCA
30/11/2010,ANTIOQUIA
30/11/2010,ANTIOQUIA
30/11/2010,ATLANTICO
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOLIVAR
30/11/2010,TOLIMA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
30/11/2010,BOGOTA D. C.
30/11/2010,RISARALDA
30/11/2010,ANTIOQUIA
30/11/2010,VALLE DEL CAUCA
01/12/2010,CALDAS
01/12/2010,VALLE DEL CAUCA
01/12/2010,CALDAS
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,RISARALDA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,RISARALDA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,HUILA
01/12/2010,QUINDIO
01/12/2010,CORDOBA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,BOLIVAR
01/12/2010,CUNDINAMARCA
01/12/2010,BOGOTA D. C.
01/12/2010,CUNDINAMARCA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOLIVAR
01/12/2010,QUINDIO
01/12/2010,ANTIOQUIA
01/12/2010,CUNDINAMARCA
01/12/2010,CALDAS
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,TOLIMA
01/12/2010,LA GUAJIRA
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,CALDAS
01/12/2010,BOGOTA D. C.
01/12/2010,CUNDINAMARCA
01/12/2010,ANTIOQUIA
01/12/2010,BOLIVAR
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,BOGOTA D. C.
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,BOGOTA D. C.
01/12/2010,BOGOTA D. C.
01/12/2010,BOGOTA D. C.
01/12/2010,VALLE DEL CAUCA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,BOLIVAR
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,CESAR
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,VALLE DEL CAUCA
01/12/2010,QUINDIO
01/12/2010,VALLE DEL CAUCA
01/12/2010,TOLIMA
01/12/2010,CUNDINAMARCA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,CALDAS
01/12/2010,RISARALDA
01/12/2010,ANTIOQUIA
01/12/2010,SANTANDER
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOLIVAR
01/12/2010,NARINO
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,VALLE DEL CAUCA
01/12/2010,SANTANDER
01/12/2010,CALDAS
01/12/2010,TOLIMA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,RISARALDA
01/12/2010,SANTANDER
01/12/2010,ANTIOQUIA
01/12/2010,META
01/12/2010,ANTIOQUIA
01/12/2010,ATLANTICO
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,NARINO
01/12/2010,ANTIOQUIA
01/12/2010,CALDAS
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,NARINO
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,SANTANDER
01/12/2010,SANTANDER
01/12/2010,VALLE DEL CAUCA
01/12/2010,VALLE DEL CAUCA
01/12/2010,CORDOBA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,BOGOTA D. C.
01/12/2010,BOGOTA D. C.
01/12/2010,TOLIMA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,SANTANDER
01/12/2010,VALLE DEL CAUCA
01/12/2010,CALDAS
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,ANTIOQUIA
01/12/2010,BOGOTA D. C.
01/12/2010,VALLE DEL CAUCA
01/12/2010,CAQUETA
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
01/12/2010,VALLE DEL CAUCA
01/12/2010,BOLIVAR
01/12/2010,VALLE DEL CAUCA
01/12/2010,ANTIOQUIA
